timestamp,time_rel_lead,vehicle_speed_mph_lead,eng_speed_rpm_lead,pedal_per_lead,gap_m_lead,latitude_deg_lead,longitude_deg_lead,axle_torque_ch_0_V_lead,axle_torque_ch_1_V_lead,time_rel_following,vehicle_speed_mph_following,eng_speed_rpm_following,pedal_per_following,gap_m_following,latitude_deg_following,longitude_deg_following,axle_torque_ch_0_V_following,axle_torque_ch_1_V_following,gps_dist_car1_car2
2019-08-13 16:11:02,53.50000000000023,0.0,0.0,0.0,,,,-0.2175742027288652,-0.23385957985949063,15.899999999999974,0.0,0.75,0.0,3.6975,41.704024833333335,-87.97606850000001,-0.03800290375744225,-0.029085977478389397,0.0
2019-08-13 16:11:03,54.20000000000022,0.0,0.0,0.0,,,,-0.2184136025948101,-0.23435468623822087,16.59999999999997,0.0,0.75,0.0,3.6966666666666668,41.70402233333333,-87.97606633333334,-0.03587179425221015,-0.027529410812130662,0.0
2019-08-13 16:11:04,54.90000000000024,0.0,0.0,0.0,,,,-0.21758869364726707,-0.23391271322696414,17.299999999999972,0.0,0.75,0.0,3.7,41.70402033333333,-87.97606666666668,-0.037904915556573535,-0.030380706821015336,0.0
2019-08-13 16:11:05,55.70000000000025,0.0,0.0,0.0,,,,-0.2178591907907685,-0.234137322462193,18.09999999999997,0.0,0.75,0.0,3.6950000000000003,41.704015000000005,-87.97606233333332,-0.0366816694096633,-0.028232195039672663,0.0
2019-08-13 16:11:06,56.500000000000256,0.0,0.0,0.0,,,,-0.21733429752421216,-0.23373157674694087,18.899999999999967,0.0,,,3.6675,41.70400983333333,-87.97606133333332,-0.03835228791627742,-0.029066701111005386,0.0
2019-08-13 16:11:07,57.300000000000274,0.0,0.0,0.0,,,,-0.2161170603784558,-0.23188156949763652,19.699999999999964,0.0,,,3.6325,41.70400116666666,-87.97606016666668,-0.03738766636510263,-0.029000037007135687,0.0
2019-08-13 16:11:08,58.100000000000286,0.0,0.0,0.0,,,,-0.21733671267727914,-0.23318494710278173,20.499999999999964,0.0,,,3.5100000000000002,41.703995500000005,-87.97605633333332,-0.038163540152308995,-0.029511663924786262,0.0
2019-08-13 16:11:09,58.9000000000003,0.0,0.0,0.0,,,,-0.21786724130099172,-0.234132492156059,21.19999999999996,0.0,,,3.6199999999999997,41.703986666666665,-87.976055,-0.03630979615554679,-0.029379942080995532,0.0
2019-08-13 16:11:10,59.70000000000031,0.0,0.0,0.0,,,,-0.21679410828823165,-0.2328975438878115,21.899999999999956,0.0,,,3.6375,41.703983666666666,-87.97604833333334,-0.037874394641548854,-0.030953375568715275,0.0
2019-08-13 16:11:11,60.40000000000032,0.0,0.0,0.0,,,,-0.21701496061868966,-0.2326758865063312,22.699999999999946,0.0,0.75,0.0,3.64,41.7039765,-87.97604216666667,-0.036075267019041346,-0.02817998821134097,0.0
2019-08-13 16:11:12,61.10000000000032,0.0,0.0,0.0,,,,-0.21733349247318984,-0.2333073148581752,23.49999999999995,0.0,0.75,0.0,3.635,41.70395833333333,-87.9760405,-0.037673599147965434,-0.0307300909798505,0.0
2019-08-13 16:11:13,61.90000000000035,0.0,0.0,0.0,,,,-0.21648738384872557,-0.23231710210071468,24.199999999999946,0.0,0.75,0.0,3.6300000000000003,41.70395883333333,-87.97602583333334,-0.03785511827416485,-0.03149820067463831,0.0
2019-08-13 16:11:14,62.70000000000036,0.0,0.0,0.0,,,,-0.21564047017323903,-0.23117956500616854,24.899999999999945,0.0,0.75,0.0,3.6375,41.70395616666666,-87.97601916666666,-0.0375964936784294,-0.030458615472525707,0.0
2019-08-13 16:11:15,63.50000000000037,0.0,0.0,0.0,,,,-0.21835188201643174,-0.23433294986061812,25.699999999999942,0.0,0.75,0.0,3.6375,41.703951833333335,-87.97601083333332,-0.03813864151110465,-0.03286093275775784,0.0
2019-08-13 16:11:16,64.30000000000037,0.0,0.0,0.0,,,,-0.21801376058705502,-0.23437561756480135,26.499999999999936,0.0,0.75,0.0,3.6350000000000002,41.70394483333333,-87.9760045,-0.037158759502417524,-0.03353399925224949,0.0
2019-08-13 16:11:17,65.10000000000038,0.0,0.0,0.0,,,,-0.2174486147693824,-0.23275827006094915,27.29999999999993,0.0,0.75,0.0,3.6375,41.703939166666665,-87.97600016666668,-0.03761255731791607,-0.03379262384798494,0.0
2019-08-13 16:11:18,65.90000000000039,0.0,0.0,0.0,,,,-0.2176249209432717,-0.23316884608233523,28.09999999999993,0.0,0.75,0.0,3.6375,41.70393416666667,-87.97599533333332,-0.039685569993671385,-0.034683352657521024,0.0
2019-08-13 16:11:19,66.7000000000004,0.0,0.0,0.0,,,,-0.21707024078888937,-0.23299415001049054,28.799999999999926,0.0,0.75,0.0,3.6366666666666667,41.703931166666656,-87.97599183333334,-0.037333585445497496,-0.032272468097896,0.0
2019-08-13 16:11:20,67.40000000000042,0.0,0.0,0.0,,,,-0.2183008954516845,-0.2341883090269403,29.499999999999925,0.0,0.75,0.0,3.6375,41.70392533333333,-87.97599100000001,-0.0377370505239378,-0.0323549281139276,0.0
2019-08-13 16:11:21,68.10000000000043,0.0,0.0,0.0,,,,-0.21685126691081677,-0.2327856417957082,30.299999999999923,0.0,0.75,0.0,3.64,41.7039215,-87.97598916666666,-0.03623750977785676,-0.029391989810610537,0.0
2019-08-13 16:11:22,68.90000000000045,0.0,0.0,0.0,,,,-0.2174075571672438,-0.23362611506301617,31.099999999999923,0.0,0.75,0.0,3.64,41.70391833333333,-87.97598983333332,-0.03753143593850836,-0.0325645586092287,0.0
2019-08-13 16:11:23,69.70000000000046,0.0,0.0,0.0,,,,-0.21752267946343634,-0.233855554604379,31.799999999999926,0.0,0.75,0.0,3.64,41.70391816666667,-87.97599183333334,-0.03624661250689921,-0.029498813013196925,0.0
2019-08-13 16:11:24,70.50000000000047,0.0,0.0,0.0,,,,-0.21778593114773684,-0.2337806848593027,32.49999999999993,0.0,0.75,0.0,3.64,41.703920000000004,-87.97599466666668,-0.03712100994962384,-0.030900365558409245,0.0
2019-08-13 16:11:25,71.30000000000048,0.0,0.0,0.0,,,,-0.21848632553716013,-0.23436354179946645,33.29999999999993,0.0,0.75,0.0,3.64,41.70391983333333,-87.97599666666666,-0.037312970441489596,-0.031075459228813995,0.0
2019-08-13 16:11:26,72.10000000000049,0.0,0.0,0.0,,,,-0.21835429716949878,-0.23440781960569437,34.099999999999945,0.0,0.75,0.0,3.6375,41.703914833333336,-87.97600433333334,-0.03737642181746196,-0.03067788415151881,0.0
2019-08-13 16:11:27,72.80000000000051,0.0,0.0,0.0,,,,-0.21794023259368264,-0.233994023380219,34.799999999999955,0.0,0.75,0.0,3.64,41.70390916666666,-87.97600841666667,-0.039162698528380134,-0.03439179760083789,0.0
2019-08-13 16:11:28,73.5000000000005,0.0,0.0,0.0,,,,-0.2163440847667516,-0.23289754388781148,35.499999999999964,0.0,0.75,0.0,3.6375,41.703903499999996,-87.9760125,-0.039336989016810556,-0.03410345527205209,0.0
2019-08-13 16:11:29,74.30000000000051,0.0,0.0,0.0,,,,-0.2181425687506271,-0.2338676303697139,36.29999999999997,0.0,0.75,0.0,3.64,41.70392183333333,-87.97600116666666,-0.03812980650938698,-0.033066547343187265,0.0
2019-08-13 16:11:30,75.10000000000052,0.0,0.0,0.0,,,,-0.2171877782381489,-0.23282186909171287,37.09999999999999,0.0,0.75,0.0,3.64,41.703921666666666,-87.97600183333331,-0.036916198546168746,-0.03047387593003805,0.0
2019-08-13 16:11:31,75.90000000000053,0.0,0.0,0.0,,,,-0.21638514236889023,-0.2322293515392812,37.900000000000006,0.0,0.75,0.0,3.64,41.70391472222222,-87.97600555555555,-0.03861894433175621,-0.03382555430893262,0.0
2019-08-13 16:11:32,76.70000000000053,0.0,0.0,0.0,,,,-0.21739628645293124,-0.23334837246031387,38.600000000000016,0.0,0.75,0.0,3.64,41.70390777777778,-87.97600927777776,-0.038313467454184624,-0.035776483324589214,0.0
2019-08-13 16:11:33,77.50000000000055,0.0,0.0,0.0,,,,-0.21803630201568014,-0.23411719618663482,39.300000000000026,0.0,0.75,0.0,3.64,41.703900833333336,-87.976013,-0.03831935745532973,-0.032079436696731134,0.0
2019-08-13 16:11:34,78.30000000000057,0.0,0.0,0.0,,,,-0.21780444732125032,-0.2337001797570702,40.10000000000004,0.0,0.75,0.0,3.64,41.70389516666667,-87.97601533333334,-0.03942453585201292,-0.03250672950707667,0.0
2019-08-13 16:11:35,79.10000000000058,0.0,0.0,0.0,,,,-0.217872876658148,-0.23353272914442644,40.90000000000004,0.0,0.75,0.0,3.64,41.70388766666667,-87.97601866666666,-0.038065551951440284,-0.032183850353394515,0.0
2019-08-13 16:11:36,79.90000000000059,0.0,0.0,0.0,,,,-0.21710083272773775,-0.23331214516430918,41.70000000000005,0.0,0.75,0.0,3.64,41.703882944444445,-87.97602072222222,-0.03725433815736324,-0.03167222343574394,0.0
